[+] Started: Fri Jun 19 12:28:00 UTC 2026
[+] Run ID: 27543264426
[+] Batch: batch-0138
[+] URL count: 75
[0:00:05] | Templates: 6683 | Hosts: 75 | RPS: 60 | Matched: 0 | Errors: 198 | Requests: 320/1111575 (0%)
[0:00:10] | Templates: 6683 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 680 | Requests: 580/1111575 (0%)
[0:00:15] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 1160 | Requests: 840/1111575 (0%)
[0:00:20] | Templates: 6683 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 1660 | Requests: 1104/1111575 (0%)
[0:00:25] | Templates: 6683 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 2140 | Requests: 1370/1111575 (0%)
[0:00:30] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 2620 | Requests: 1665/1111575 (0%)
[0:00:35] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 3036 | Requests: 1951/1111575 (0%)
[0:00:40] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 3380 | Requests: 2231/1111575 (0%)
[0:00:45] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 3772 | Requests: 2517/1111575 (0%)
[0:00:50] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 4180 | Requests: 2802/1111575 (0%)
[0:00:55] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 4558 | Requests: 3087/1111575 (0%)
[0:01:00] | Templates: 6683 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 4943 | Requests: 3378/1111575 (0%)
[0:01:05] | Templates: 6683 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 5364 | Requests: 3677/1111575 (0%)
[0:01:10] | Templates: 6683 | Hosts: 75 | RPS: 58 | Matched: 0 | Errors: 5770 | Requests: 4106/1111575 (0%)
[0:01:15] | Templates: 6683 | Hosts: 75 | RPS: 59 | Matched: 0 | Errors: 6218 | Requests: 4505/1111575 (0%)
[0:01:20] | Templates: 6683 | Hosts: 75 | RPS: 61 | Matched: 0 | Errors: 6626 | Requests: 4917/1111575 (0%)
[0:01:25] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 7030 | Requests: 5371/1111575 (0%)
[0:01:30] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 7468 | Requests: 5779/1111575 (0%)
[0:01:35] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 7678 | Requests: 6078/1111575 (0%)
[0:01:40] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 7995 | Requests: 6450/1111575 (0%)
[0:01:45] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 8345 | Requests: 6748/1111575 (0%)
[0:01:50] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 8605 | Requests: 6989/1111575 (0%)
[0:01:55] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 8970 | Requests: 7296/1111575 (0%)
[0:02:00] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 9357 | Requests: 7606/1111575 (0%)
[0:02:05] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 9693 | Requests: 7897/1111575 (0%)
[0:02:10] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 10049 | Requests: 8307/1111575 (0%)
[0:02:15] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 10414 | Requests: 8601/1111575 (0%)
[0:02:20] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 10759 | Requests: 8896/1111575 (0%)
[0:02:25] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 11118 | Requests: 9190/1111575 (0%)
[0:02:30] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 11391 | Requests: 9454/1111575 (0%)
[0:02:35] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 11692 | Requests: 9670/1111575 (0%)
[0:02:40] | Templates: 6683 | Hosts: 75 | RPS: 61 | Matched: 0 | Errors: 12064 | Requests: 9935/1111575 (0%)
[0:02:45] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 12442 | Requests: 10250/1111575 (0%)
[0:02:50] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 12804 | Requests: 10591/1111575 (0%)
[0:02:55] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 13197 | Requests: 10942/1111575 (0%)
[0:03:00] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 13619 | Requests: 11302/1111575 (1%)
[0:03:05] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 13947 | Requests: 11617/1111575 (1%)
[0:03:10] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 14350 | Requests: 11914/1111575 (1%)
[0:03:15] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 14687 | Requests: 12183/1111575 (1%)
[0:03:20] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 15075 | Requests: 12530/1111575 (1%)
[0:03:25] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 15526 | Requests: 12919/1111575 (1%)
[0:03:30] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 15893 | Requests: 13451/1111575 (1%)
[0:03:35] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 16120 | Requests: 13796/1111575 (1%)
[0:03:40] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 16440 | Requests: 14196/1111575 (1%)
[0:03:45] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 16804 | Requests: 14575/1111575 (1%)
[0:03:50] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 17138 | Requests: 14798/1111575 (1%)
[0:03:55] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 17556 | Requests: 15100/1111575 (1%)
[0:04:00] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 18018 | Requests: 15429/1111575 (1%)
[0:04:05] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 18444 | Requests: 15751/1111575 (1%)
[0:04:10] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 18968 | Requests: 16193/1111575 (1%)
[0:04:15] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 19430 | Requests: 16590/1111575 (1%)
[0:04:20] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 19756 | Requests: 16871/1111575 (1%)
[0:04:25] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 20108 | Requests: 17166/1111575 (1%)
[0:04:30] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 20484 | Requests: 17488/1111575 (1%)
[0:04:35] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 20938 | Requests: 17878/1111575 (1%)
[0:04:40] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 21260 | Requests: 18163/1111575 (1%)
[0:04:45] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 21582 | Requests: 18452/1111575 (1%)
[0:04:50] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 21926 | Requests: 18771/1111575 (1%)
[0:04:55] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 22250 | Requests: 19253/1111575 (1%)
[0:05:00] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 22506 | Requests: 19740/1111575 (1%)
[0:05:05] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 22864 | Requests: 20128/1111575 (1%)
[0:05:10] | Templates: 6683 | Hosts: 75 | RPS: 66 | Matched: 0 | Errors: 23362 | Requests: 20562/1111575 (1%)
[0:05:15] | Templates: 6683 | Hosts: 75 | RPS: 66 | Matched: 0 | Errors: 23888 | Requests: 21044/1111575 (1%)
[0:05:20] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 24418 | Requests: 21505/1111575 (1%)
[0:05:25] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 24894 | Requests: 21912/1111575 (1%)
[0:05:30] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 25274 | Requests: 22258/1111575 (2%)
[0:05:35] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 25670 | Requests: 22579/1111575 (2%)
[0:05:40] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 25990 | Requests: 22881/1111575 (2%)
[0:05:45] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 26418 | Requests: 23232/1111575 (2%)
[0:05:50] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 26820 | Requests: 23532/1111575 (2%)
[0:05:55] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 27266 | Requests: 23919/1111575 (2%)
[0:06:00] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 27714 | Requests: 24308/1111575 (2%)
[0:06:05] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 28156 | Requests: 24591/1111575 (2%)
[0:06:10] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 28606 | Requests: 25028/1111575 (2%)
[0:06:15] | Templates: 6683 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 28938 | Requests: 25566/1111575 (2%)
[0:06:20] | Templates: 6683 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 29166 | Requests: 26232/1111575 (2%)
