[+] Started: Sat Jun 20 18:40:51 UTC 2026
[+] Run ID: 27710521014
[+] Batch: batch-0119
[+] URL count: 75
[0:00:05] | Templates: 6683 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 0 | Requests: 299/1111575 (0%)
[0:00:10] | Templates: 6683 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 16 | Requests: 560/1111575 (0%)
[0:00:15] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 36 | Requests: 844/1111575 (0%)
[0:00:20] | Templates: 6683 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 36 | Requests: 1106/1111575 (0%)
[0:00:25] | Templates: 6683 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 36 | Requests: 1370/1111575 (0%)
[0:00:30] | Templates: 6683 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 36 | Requests: 1655/1111575 (0%)
[0:00:35] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 36 | Requests: 1955/1111575 (0%)
[0:00:40] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 36 | Requests: 2236/1111575 (0%)
[0:00:45] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 36 | Requests: 2524/1111575 (0%)
[0:00:50] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 36 | Requests: 2808/1111575 (0%)
[0:00:55] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 36 | Requests: 3090/1111575 (0%)
[0:01:00] | Templates: 6683 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 36 | Requests: 3368/1111575 (0%)
[0:01:05] | Templates: 6683 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 36 | Requests: 3700/1111575 (0%)
[0:01:10] | Templates: 6683 | Hosts: 75 | RPS: 58 | Matched: 0 | Errors: 36 | Requests: 4091/1111575 (0%)
[0:01:15] | Templates: 6683 | Hosts: 75 | RPS: 59 | Matched: 0 | Errors: 36 | Requests: 4508/1111575 (0%)
[0:01:20] | Templates: 6683 | Hosts: 75 | RPS: 61 | Matched: 0 | Errors: 36 | Requests: 4940/1111575 (0%)
[0:01:25] | Templates: 6683 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 36 | Requests: 5356/1111575 (0%)
[0:01:30] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 36 | Requests: 5790/1111575 (0%)
[0:01:35] | Templates: 6683 | Hosts: 75 | RPS: 66 | Matched: 0 | Errors: 36 | Requests: 6329/1111575 (0%)
[0:01:40] | Templates: 6683 | Hosts: 75 | RPS: 66 | Matched: 0 | Errors: 36 | Requests: 6665/1111575 (0%)
[0:01:45] | Templates: 6683 | Hosts: 75 | RPS: 66 | Matched: 0 | Errors: 36 | Requests: 6947/1111575 (0%)
[0:01:50] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 36 | Requests: 7248/1111575 (0%)
[0:01:55] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 36 | Requests: 7570/1111575 (0%)
[0:02:00] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 36 | Requests: 7868/1111575 (0%)
[0:02:05] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 36 | Requests: 8158/1111575 (0%)
[0:02:10] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 36 | Requests: 8470/1111575 (0%)
[0:02:15] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 36 | Requests: 8779/1111575 (0%)
[0:02:20] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 36 | Requests: 9151/1111575 (0%)
[0:02:25] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 36 | Requests: 9366/1111575 (0%)
[0:02:30] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 36 | Requests: 9555/1111575 (0%)
[0:02:35] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 36 | Requests: 9893/1111575 (0%)
[0:02:40] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 63 | Requests: 10164/1111575 (0%)
[0:02:45] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 167 | Requests: 10480/1111575 (0%)
[0:02:50] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 334 | Requests: 10821/1111575 (0%)
[0:02:55] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 494 | Requests: 11167/1111575 (1%)
[0:03:00] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 635 | Requests: 11490/1111575 (1%)
[0:03:05] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 801 | Requests: 11883/1111575 (1%)
[0:03:10] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 913 | Requests: 12103/1111575 (1%)
[0:03:15] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1093 | Requests: 12487/1111575 (1%)
[0:03:20] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1280 | Requests: 12758/1111575 (1%)
[0:03:25] | Templates: 6683 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1443 | Requests: 13055/1111575 (1%)
[0:03:30] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 1638 | Requests: 13460/1111575 (1%)
[0:03:35] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 1752 | Requests: 13821/1111575 (1%)
[0:03:40] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 1888 | Requests: 14222/1111575 (1%)
[0:03:45] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 2028 | Requests: 14608/1111575 (1%)
[0:03:50] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 2186 | Requests: 14958/1111575 (1%)
[0:03:55] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 2382 | Requests: 15261/1111575 (1%)
[0:04:00] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 2670 | Requests: 15596/1111575 (1%)
[0:04:05] | Templates: 6683 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 2980 | Requests: 15935/1111575 (1%)
[0:04:10] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 3294 | Requests: 16337/1111575 (1%)
[0:04:15] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 3582 | Requests: 16714/1111575 (1%)
[0:04:20] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 3858 | Requests: 17036/1111575 (1%)
[0:04:25] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 4124 | Requests: 17363/1111575 (1%)
[0:04:30] | Templates: 6683 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 4370 | Requests: 17812/1111575 (1%)
[0:04:35] | Templates: 6683 | Hosts: 75 | RPS: 66 | Matched: 0 | Errors: 4580 | Requests: 18298/1111575 (1%)
[0:04:40] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 4738 | Requests: 18857/1111575 (1%)
[0:04:45] | Templates: 6683 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 4800 | Requests: 19334/1111575 (1%)
[0:04:50] | Templates: 6683 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 4810 | Requests: 19851/1111575 (1%)
[0:04:55] | Templates: 6683 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 4810 | Requests: 20311/1111575 (1%)
[0:05:00] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4810 | Requests: 20791/1111575 (1%)
[0:05:05] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4810 | Requests: 21215/1111575 (1%)
[0:05:10] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4810 | Requests: 21570/1111575 (1%)
[0:05:15] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4810 | Requests: 21932/1111575 (1%)
[0:05:20] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4810 | Requests: 22264/1111575 (2%)
[0:05:25] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4810 | Requests: 22558/1111575 (2%)
[0:05:30] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4812 | Requests: 22857/1111575 (2%)
[0:05:35] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4814 | Requests: 23158/1111575 (2%)
[0:05:40] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4814 | Requests: 23491/1111575 (2%)
[0:05:45] | Templates: 6683 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4816 | Requests: 23828/1111575 (2%)
[0:05:50] | Templates: 6683 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 4818 | Requests: 24135/1111575 (2%)
